throughput_mbps,packet_loss_pct,utilization_pct,snr_db,rsrp_dbm
0.0167,0.0,0.0,22.245,-88.0
0.0346,0.0,0.0472,20.67,-88.0
0.0167,0.0,0.0,22.62,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0154,0.0,0.0,16.12,-88.0
0.0037,0.0,0.0,21.055,-88.0
0.0167,0.0,0.0,21.44,-88.0
0.0154,0.0,0.0,18.66,-88.0
16.1461,0.0,26.1887,20.2,-88.0
0.0167,0.0,0.0,21.92,-88.0
0.0167,0.0,0.0,21.315,-88.0
0.0167,0.0,0.0,22.06,-88.0
0.0154,0.0,0.0,18.66,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,20.355,-88.0
0.0167,0.0,0.0,18.83,-88.0
0.0167,0.0,0.0,21.805,-88.0
0.0167,0.0,0.0,23.16,-88.0
0.0167,0.0,0.0,21.58,-88.0
0.0167,0.0,0.0,21.63,-88.0
0.0309,0.0,0.0472,21.6,-88.0
0.0309,0.0,0.0,19.1,-88.0
0.0296,0.0,0.0,22.025,-88.0
0.0309,0.0878,0.0,21.59,-88.0
0.0167,0.031,0.0,22.15,-88.0
0.0167,0.011,0.0,22.105,-88.0
0.0346,0.004,0.0,22.12,-88.0
0.0167,0.001,0.0,21.5,-88.0
0.0167,0.001,0.0,21.05,-88.0
0.0167,0.0,0.0,22.27,-88.0
0.0167,0.0,0.0,22.06,-88.0
0.0167,0.0,0.0,21.5,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0346,0.0,0.0,22.05,-88.0
0.0167,0.0,0.0,21.16,-88.0
0.0167,0.076,0.0,21.5,-88.0
0.0167,0.045,0.0,22.0,-88.0
0.0167,0.021,0.0,20.98,-88.0
0.0167,0.007,0.0,20.5,-88.0
0.0167,0.002,0.0,22.395,-88.0
0.0346,0.0,0.0,21.58,-88.0
0.0167,0.0,0.0,21.325,-88.0
0.0167,0.0,0.0,22.57,-88.0
0.0167,0.0,0.0,21.445,-88.0
0.0167,0.0,0.0,21.045,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0346,0.0,0.0472,21.58,-88.0
0.0167,0.0,0.0,21.885,-88.0
0.0167,0.06,0.0,22.13,-88.0
0.0167,0.021,0.0,19.78,-88.0
0.0167,0.057,0.0,20.76,-88.0
0.0167,0.016,0.0,21.5,-88.0
0.1198,0.006,0.0944,21.455,-88.0
0.0346,0.003,0.0,21.47,-88.0
0.0167,0.001,0.0,22.125,-89.0
0.0167,0.0,0.0,22.5,-88.0
0.0167,0.0,0.0,22.1,-88.0
0.0309,0.0,0.0472,22.4,-88.0
0.0309,0.0,0.0,21.335,-88.0
0.0309,0.0,0.0,21.65,-88.0
0.0346,0.0,0.0472,22.18,-88.0
0.0167,0.015,0.0,20.9,-88.0
0.0167,0.006,0.0,21.605,-88.0
0.0167,0.001,0.0,22.51,-88.0
0.0167,0.0,0.0,21.435,-88.0
0.0167,0.0,0.0,17.64,-88.0
0.0167,0.0,0.0,21.565,-88.0
0.0346,0.0,0.0472,22.09,-88.0
0.0154,0.0,0.0,21.3,-88.0
0.0167,0.0,0.0,20.615,-88.0
0.0167,0.0,0.0,15.995,-88.0
0.0167,0.0,0.0,21.365,-88.0
31.2127,0.0,54.5566,21.38,-88.0
0.0154,0.0,0.0,15.575,-88.0
0.0346,0.0,0.0,22.14,-87.0
0.0167,0.0,0.0,14.49,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,23.0,-88.0
0.0154,0.0,0.0,16.46,-88.0
0.0167,0.0,0.0,21.0,-87.0
0.0167,0.0,0.0,21.005,-88.0
0.0346,0.0,0.0472,20.38,-88.0
0.0167,0.0,0.0,23.43,-88.0
0.0167,0.0,0.0,21.0,-88.0
0.0167,0.0,0.0,20.0,-88.0
0.0167,0.032,0.0,17.3,-88.0
15.4338,0.0724,26.5472,21.63,-88.0
0.0167,0.047,0.0,20.5,-88.0
0.0167,0.016,0.0,14.355,-88.0
0.0167,0.003,0.0,22.0,-88.0
0.0167,0.001,0.0,20.86,-88.0
0.0178,0.0,0.0,16.84,-88.0
0.0167,0.086,0.0,21.5,-88.0
0.0167,0.324,0.0,22.5,-88.0
0.0167,0.074,0.0,21.5,-88.0
0.0167,0.01,0.0,22.08,-88.0
0.0167,0.085,0.0,19.59,-88.0
0.0167,0.027,0.0,22.0,-88.0
0.0346,0.0099,0.0,23.055,-88.0
0.0167,0.004,0.0,23.2,-88.0
0.0154,0.001,0.0,18.78,-88.0
0.0167,0.118,0.0,18.5,-88.0
0.0167,0.07,0.0,20.09,-88.0
0.1668,0.0212,0.1416,21.725,-88.0
0.0167,0.007,0.0,22.84,-88.0
0.0333,0.0029,0.0,20.88,-88.0
0.0167,0.001,0.0,22.725,-88.0
0.0167,0.0,0.0,18.78,-88.0
0.0167,0.0,0.0,21.47,-88.0
0.0167,0.0,0.0,23.265,-88.0
0.0154,0.0,0.0,15.68,-88.0
0.0167,0.0,0.0,22.175,-88.0
0.0167,0.0,0.0,17.04,-88.0
0.0167,0.0,0.0,21.68,-88.0
0.0167,0.0,0.0,23.0,-88.0
0.0154,0.0,0.0,16.15,-88.0
0.0167,0.0,0.0,21.68,-88.0
0.0167,0.0,0.0,20.935,-88.0
0.0167,0.0,0.0,22.18,-88.0
0.0309,0.0,0.0472,21.5,-88.0
0.0309,0.0,0.0,22.0,-88.0
0.0309,0.0,0.0,22.0,-88.0
0.0309,0.0,0.0472,23.0,-88.0
0.0167,0.0,0.0,22.82,-88.0
0.0167,0.0,0.0,22.19,-88.0
0.0167,0.0,0.0,21.345,-88.0
0.0167,0.0,0.0,22.955,-88.0
0.0167,0.0,0.0,21.12,-88.0
0.0154,0.0,0.0,21.83,-88.0
0.0167,0.017,0.0,20.5,-88.0
0.0167,0.006,0.0,22.67,-88.0
0.0167,0.002,0.0,21.655,-88.0
0.2612,0.001,0.0472,22.06,-88.0
0.0167,0.0,0.0,22.47,-88.0
0.0167,0.0,0.0,21.48,-88.0
0.0167,0.0,0.0,22.485,-88.0
0.0167,0.0,0.0,21.22,-88.0
0.0167,0.0,0.0,21.45,-88.0
0.0167,0.0,0.0,23.0,-88.0
0.0167,0.0,0.0,21.86,-88.0
0.0167,0.0,0.0,20.925,-88.0
18.556,0.0571,31.283,19.355,-88.0
0.0154,0.007,0.0,18.88,-88.0
0.0167,0.003,0.0,23.495,-88.0
0.0167,0.002,0.0,19.25,-88.0
0.0154,0.001,0.0,21.305,-88.0
0.0346,0.0,0.0472,20.75,-88.0
0.0154,0.0,0.0,20.615,-88.0
0.0167,0.0,0.0,22.33,-88.0
0.0167,0.0,0.0,23.0,-88.0
0.0167,0.0,0.0,22.67,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,22.715,-88.0
34.2025,0.0195,58.5094,20.05,-88.0
0.0167,0.006,0.0,22.71,-88.0
0.0167,0.002,0.0,18.55,-88.0
0.0309,0.0403,0.0,22.5,-88.0
0.0309,0.0147,0.0472,22.7,-88.0
0.0309,0.005,0.0472,23.41,-88.0
0.0309,0.001,0.0,22.5,-88.0
0.0167,0.001,0.0,18.04,-88.0
0.0167,0.0,0.0,23.27,-88.0
0.0167,0.0,0.0,22.65,-88.0
0.0154,0.0,0.0,17.345,-88.0
0.0167,0.0,0.0,22.62,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0154,0.017,0.0,15.125,-88.0
0.0167,0.04,0.0,22.12,-88.0
0.0167,0.021,0.0,20.0,-88.0
0.0167,0.008,0.0,23.0,-88.0
0.0167,0.003,0.0,23.905,-88.0
0.0154,0.001,0.0,17.45,-88.0
0.0154,0.0,0.0,21.02,-88.0
0.0178,0.0,0.0,23.44,-88.0
0.0154,0.0,0.0,18.15,-88.0
0.0167,0.0,0.0,23.655,-88.0
0.0167,0.0,0.0,21.425,-88.0
0.0154,0.0,0.0,19.325,-88.0
0.0167,0.0,0.0,20.5,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0178,0.0,0.0472,22.59,-88.0
0.0905,0.0,0.0472,21.52,-88.0
0.0167,0.0,0.0,22.685,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,22.165,-88.0
0.0346,0.0,0.0472,22.5,-88.0
0.0167,0.0,0.0,22.76,-88.0
0.0167,0.0,0.0,22.48,-88.0
0.0167,0.0,0.0,21.0,-88.0
0.0167,0.067,0.0,21.455,-88.0
0.0167,0.026,0.0,20.5,-89.0
0.4961,0.008,0.0472,21.695,-88.0
0.0167,0.004,0.0,21.5,-88.0
0.045,0.001,0.0944,21.33,-88.0
0.0309,0.0,0.0472,21.93,-88.0
0.0309,0.0,0.0472,20.705,-88.0
0.0309,0.0,0.0,21.46,-88.0
0.0167,0.0,0.0,21.725,-89.0
0.0178,0.0,0.0472,20.955,-88.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,21.39,-88.0
0.0167,0.096,0.0,21.675,-88.0
0.0167,0.034,0.0,22.525,-88.0
0.0167,0.012,0.0,22.26,-88.0
0.0167,0.003,0.0,22.05,-88.0
0.0346,0.0,0.0,22.95,-88.0
0.0167,0.065,0.0,22.26,-88.0
0.0167,0.034,0.0,22.49,-88.0
0.0167,0.009,0.0,21.235,-88.0
0.0167,0.003,0.0,21.5,-88.0
0.0167,0.136,0.0,21.5,-89.0
0.0167,0.16,0.0,21.91,-88.0
0.0346,0.0424,0.0,19.49,-88.0
0.0167,0.061,0.0,19.34,-88.0
0.0167,0.017,0.0,22.545,-88.0
0.0167,0.007,0.0,23.0,-88.0
0.0167,0.002,0.0,24.425,-88.0
0.0167,0.0,0.0,21.885,-88.0
0.0346,0.0,0.0472,22.37,-88.0
0.0167,7.29,0.0,20.925,-88.0
0.0167,1.723,0.0,21.705,-88.0
0.0167,0.601,0.0,22.0,-88.0
0.0167,0.319,0.0,21.76,-88.0
0.0309,0.189,0.0472,21.385,-88.0
0.0309,0.0675,0.0472,22.0,-88.0
0.0309,0.024,0.0472,22.35,-88.0
0.0309,0.0088,0.0,20.13,-88.0
0.0167,0.003,0.0,22.3,-88.0
0.0167,0.001,0.0,22.975,-89.0
0.0167,0.0,0.0,21.25,-88.0
0.0167,0.0,0.0,21.5,-88.0
0.0167,0.0,0.0,22.13,-88.0
0.0167,0.0,0.0,22.5,-89.0
0.0167,0.0,0.0,21.425,-88.0
0.0167,0.0,0.0,21.895,-88.3333
0.0167,0.0,0.0,22.53,-88.0
0.0167,0.0,0.0,21.5,-88.0
0.0167,0.0,0.0,21.885,-88.0
0.0167,0.0,0.0,20.525,-89.0
0.0167,0.0,0.0,22.775,-88.0
0.0167,0.0,0.0,20.95,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0167,0.0,0.0,20.545,-88.0
0.0167,0.0,0.0,22.23,-88.0
0.0167,0.0,0.0,19.76,-88.0
0.0167,0.0,0.0,15.925,-88.0
0.0167,0.0,0.0,22.655,-88.0
0.0167,0.0,0.0,21.14,-89.0
0.0154,0.0,0.0,16.735,-89.0
0.0154,0.0,0.0,18.42,-88.0
0.0167,0.0,0.0,22.43,-89.0
0.0167,0.0,0.0,20.5,-88.0
0.0167,0.0,0.0,18.8,-88.0
0.0167,0.0,0.0,22.605,-88.0
0.0167,0.0,0.0,22.85,-88.0
0.0167,0.0,0.0,22.5,-88.0
0.0167,0.017,0.0,18.22,-89.0
0.0167,0.006,0.0,20.54,-88.0
0.0178,0.002,0.0,21.0,-89.0
0.0167,0.001,0.0,22.5,-89.0
0.0167,0.0,0.0,22.0,-88.0
0.0167,0.0,0.0,22.285,-88.0
0.0167,0.0,0.0,21.99,-88.0
0.0167,0.0,0.0,21.795,-89.0
0.0167,0.0,0.0,22.415,-89.0
0.0346,0.0,0.0,21.83,-89.0
0.0167,0.0,0.0,22.305,-89.0
0.0167,0.0,0.0,21.545,-89.0
0.0167,0.0,0.0,22.45,-88.0
0.0167,0.0,0.0,21.995,-89.0
1.6835,0.0,1.934,22.645,-89.0
0.0167,0.0,0.0,22.46,-89.0
0.0346,0.0,0.0472,23.23,-89.0
0.0167,0.0,0.0,17.5,-97.0
0.0167,23.079,0.0,19.275,-88.0
0.0204,5.866,0.0,21.44,-87.0
0.0167,1.491,0.0,22.0,-87.0
15.4719,0.19,26.3773,19.435,-88.0
0.0167,0.051,0.0,22.0,-87.0
0.1203,0.013,0.0472,21.47,-87.0
0.0167,0.004,0.0,22.625,-87.0
0.0167,0.001,0.0,21.705,-87.0
0.0167,0.0,0.0,21.73,-87.0
0.0334,0.0,0.0,21.52,-87.0
29.5014,0.0,51.3302,22.305,-89.0
0.0309,0.0272,0.0472,20.945,-87.0
0.0167,0.011,0.0,19.59,-87.0
0.0154,0.002,0.0,20.1,-87.0
0.0167,0.001,0.0,22.56,-87.0
0.0167,0.0,0.0,21.79,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,21.02,-87.0
0.0167,0.0,0.0,21.02,-87.0
0.0154,0.0,0.0,21.7,-87.0
0.0167,0.0,0.0,18.0,-89.0
0.0309,0.0357,0.0472,21.84,-87.0
0.0167,0.003,0.0,17.9,-87.0
0.0167,0.001,0.0,21.91,-87.0
0.0167,0.0,0.0,21.62,-87.0
0.0346,0.0,0.0,22.83,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0154,0.0,0.0,17.18,-87.0
0.2046,0.0,0.4624,21.925,-87.0
0.0167,0.036,0.0,21.625,-87.0
0.0346,0.0106,0.0,21.805,-87.0
0.0167,0.002,0.0,20.5,-87.0
0.0167,0.0,0.0,21.365,-88.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,21.585,-87.0
0.0167,0.0,0.0,22.67,-87.0
0.0167,3.281,0.0,22.05,-87.0
0.0154,0.236,0.0,15.06,-89.0
0.0167,0.139,0.0,22.035,-87.0
0.0167,0.032,0.0,22.0,-87.0
0.0346,0.012,0.0,21.65,-87.0
0.0167,0.004,0.0,21.18,-87.0
0.0167,0.001,0.0,21.69,-87.0
0.0167,0.088,0.0,19.35,-87.0
0.0167,0.031,0.0,22.83,-87.0
0.0167,0.011,0.0,21.87,-87.0
0.0167,0.006,0.0,22.3,-87.0
0.0167,0.003,0.0,21.5,-87.0
0.0167,0.001,0.0,21.54,-87.0
0.0309,0.0,0.0,21.18,-87.0
0.0309,0.0,0.0472,22.0,-87.0
0.0309,0.0,0.0,21.165,-87.0
0.0309,0.0,0.0,21.965,-87.0
0.0154,0.0,0.0,18.75,-87.0
0.0167,0.0,0.0,22.9,-87.0
31.0076,0.0,53.1698,21.975,-88.6559
0.0167,0.0,0.0,22.955,-87.0
0.0167,0.0,0.0,21.45,-87.0
0.0154,0.0,0.0,21.38,-87.0
0.0346,0.0,0.0472,23.245,-87.0
0.0154,0.0,0.0,19.165,-87.0
0.0154,0.0,0.0,21.11,-87.0
0.0167,0.023,0.0,16.97,-87.0
0.0167,0.008,0.0,22.5,-87.0
0.0167,0.002,0.0,19.475,-87.0
0.0154,0.001,0.0,22.675,-87.0
0.0167,0.0,0.0,23.115,-87.0
0.0167,0.0,0.0,17.605,-87.0
0.0167,0.0,0.0,22.765,-87.0
0.0309,0.0,0.0,23.23,-87.0
0.0309,0.0,0.0,23.0,-87.0
0.0309,0.0,0.0472,22.0,-87.0
0.0309,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,15.84,-87.0
0.0167,0.019,0.0,21.0,-88.0
0.0167,0.007,0.0,21.5,-87.0
0.0346,0.0023,0.0,19.865,-87.0
0.0167,0.001,0.0,20.48,-87.0
0.0167,0.0,0.0,22.64,-87.0
0.0167,0.0,0.0,21.5,-87.0
0.0309,0.0,0.0,21.545,-87.0
0.0309,0.0,0.0,21.715,-87.0
0.0309,0.0,0.0472,21.56,-87.0
0.0309,0.0,0.0,22.705,-87.0
0.032,0.0,0.0,18.675,-87.0
0.0167,0.0,0.0,22.665,-87.0
35.2702,0.0,61.5094,20.495,-87.0
0.0167,0.055,0.0,23.39,-87.0
1.7782,0.0178,0.9813,21.745,-87.0
0.0178,0.004,0.0,21.5,-88.0
0.0167,0.002,0.0,22.0,-87.0
0.0167,0.0,0.0,21.94,-87.0
0.0154,0.0,0.0,17.78,-87.0
0.0167,0.0,0.0,22.575,-87.0
0.0167,0.0,0.0,21.18,-87.0
0.0167,0.0,0.0,23.095,-87.0
0.0309,0.0,0.0,21.5,-87.0
0.0167,0.0,0.0,21.74,-87.0
0.0167,0.0,0.0,21.9,-87.0
0.0154,0.019,0.0,18.86,-87.0
1.1084,0.005,0.0,22.075,-88.0
0.0167,0.002,0.0,22.635,-87.0
0.0178,0.001,0.0,22.0,-87.0
0.0167,0.0,0.0,21.745,-87.0
0.0167,0.0,0.0,22.48,-87.0
0.0167,0.0,0.0,21.705,-87.0
0.0167,0.0,0.0,21.525,-87.0
0.0167,0.0,0.0,20.175,-88.0
0.0167,0.0,0.0,16.56,-87.0
0.0167,0.0,0.0,21.0,-87.0
0.0346,0.0,0.0,21.565,-87.0
0.0167,0.026,0.0,21.42,-87.0
0.0167,0.009,0.0,22.0,-87.0
0.0167,0.002,0.0,22.08,-87.0
0.0167,0.001,0.0,21.88,-87.0
0.0167,0.0,0.0,20.26,-87.0
0.0167,0.0,0.0,22.355,-87.0
0.0167,0.0,0.0,21.64,-87.0
0.0346,0.0,0.0,21.76,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,21.925,-87.0
0.0167,0.0,0.0,21.4,-87.0
0.0167,0.0,0.0,19.535,-87.0
0.0167,0.06,0.0,21.92,-87.0
0.0167,0.007,0.0,21.87,-87.0
0.0309,0.001,0.0,21.745,-87.0
0.0167,0.0,0.0,21.605,-87.0
0.0167,0.0,0.0,21.08,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0178,0.0,0.0,22.03,-87.0
0.0167,0.0,0.0,23.1,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0154,0.0,0.0,17.16,-87.0
0.0167,0.0,0.0,22.82,-87.0
0.0167,0.0,0.0,22.59,-87.0
0.0167,0.0,0.0,22.63,-87.0
0.0178,0.0,0.0,22.34,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,21.6,-87.0
0.0167,0.0,0.0,19.5,-87.0
0.0167,0.0,0.0,21.945,-87.0
0.0167,0.0,0.0,21.785,-87.0
0.0167,0.0,0.0,23.08,-87.0
0.0167,0.0,0.0,21.12,-87.0
0.0346,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,21.555,-87.0
0.0167,0.0,0.0,21.275,-87.0
0.0167,0.0,0.0,23.49,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0334,0.0,0.0,21.51,-87.0
0.0346,0.0,0.0,21.885,-87.0
37.0482,0.0263,61.7641,20.14,-89.0
0.0167,0.007,0.0,22.675,-87.0
0.0154,0.003,0.0,19.575,-87.0
0.0167,0.001,0.0,22.92,-87.0
0.0167,0.001,0.0,22.175,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0346,0.0,0.0472,21.82,-87.0
0.0167,0.0,0.0,21.39,-87.0
0.0167,0.0,0.0,23.03,-87.0
0.0167,0.0,0.0,21.035,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,21.5,-87.0
0.0167,0.0,0.0,22.345,-87.0
0.0309,0.0,0.0,22.65,-87.0
0.0309,0.0,0.0472,21.645,-87.0
0.0309,0.0,0.0472,21.68,-87.0
0.0309,0.0,0.0,22.83,-87.0
0.0167,0.0,0.0,21.56,-88.0
0.0346,0.0,0.0,23.0,-87.0
0.0154,0.0,0.0,21.245,-88.0
0.0167,0.0,0.0,21.5,-87.0
0.0167,0.0,0.0,21.74,-87.0
0.0167,0.0,0.0,22.11,-87.0
0.0167,0.0,0.0,22.2,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0346,0.0,0.0472,21.905,-87.0
0.0167,0.0,0.0,21.5,-88.0
0.0167,0.0,0.0,21.56,-87.0
0.0167,0.0,0.0,21.5,-87.0
2.4902,0.0,2.8868,21.405,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,23.395,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.16,-87.0
0.0167,0.0,0.0,22.84,-87.0
0.0167,0.0,0.0,22.825,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,22.185,-87.0
0.0178,0.0,0.0472,23.04,-88.0
0.0167,0.0,0.0,21.2,-87.0
0.0167,0.0,0.0,22.935,-87.0
0.0167,0.0,0.0,21.31,-87.0
0.0167,0.0,0.0,21.84,-87.0
0.0167,0.0,0.0,21.8,-87.0
0.0154,0.0,0.0,18.965,-87.0
0.0167,0.0,0.0,23.5,-87.0
0.0167,0.0,0.0,21.75,-87.0
0.0167,0.0,0.0,18.52,-87.0
0.0167,0.0,0.0,20.7,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.17,-87.0
0.0167,0.0,0.0,21.5,-87.0
0.0346,0.0,0.0,21.455,-87.0
0.0167,0.0,0.0,21.0,-87.0
0.0167,0.0,0.0,21.485,-87.0
0.0167,0.0,0.0,21.55,-87.0
0.0309,0.0,0.0,21.97,-87.0
0.0309,0.0,0.0,21.215,-87.0
0.0476,0.0,0.0,23.48,-87.0
0.0346,0.0,0.0472,16.635,-89.0
0.0167,0.0,0.0,21.66,-87.0
0.0154,0.0,0.0,17.67,-87.0
0.0167,0.0,0.0,22.195,-87.0
0.0167,0.0,0.0,22.11,-87.0
0.0154,0.0,0.0,19.8,-87.0
0.0178,0.0,0.0472,22.5,-87.0
0.0154,0.0,0.0,18.45,-87.0
0.0154,0.0,0.0,21.39,-87.0
0.0167,0.0,0.0,22.26,-87.0
0.0167,0.0,0.0,21.695,-88.0
0.0167,0.0,0.0,21.595,-87.0
0.0167,0.0,0.0,21.83,-87.0
0.0178,0.0,0.0472,15.52,-88.13
0.0167,0.0,0.0,22.21,-87.0
0.0167,0.0,0.0,21.79,-88.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,21.83,-87.0
0.0167,0.0,0.0,23.08,-88.0
0.0167,0.0,0.0,21.5,-88.0
0.0167,0.0,0.0,21.5,-87.0
0.0346,0.0,0.0472,22.16,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0346,0.0,0.0,21.645,-87.0
0.2973,0.0426,0.8019,18.085,-89.0
0.0167,0.015,0.0,21.5,-87.0
0.0167,0.004,0.0,22.6,-88.0
0.0167,0.001,0.0,14.56,-88.0
0.0296,0.0,0.0472,21.565,-87.0
0.0309,0.0276,0.0,21.5,-87.0
0.0167,0.005,0.0,21.68,-87.0
0.0167,0.001,0.0,21.54,-87.0
0.0167,0.0,0.0,21.8,-87.0
0.0167,0.0,0.0,22.32,-87.0
0.0167,0.0,0.0,19.645,-88.0
0.0178,0.0,0.0,21.8,-87.0
0.0154,0.0,0.0,21.76,-87.0
0.0167,0.0,0.0,22.26,-87.0
0.0167,0.0,0.0,22.43,-87.0
0.0167,0.0,0.0,22.79,-87.0
0.0167,0.0,0.0,21.5,-87.0
35.128,0.0,61.2547,18.475,-89.0
0.0309,0.0,0.0,21.51,-87.0
0.0167,0.0,0.0,22.175,-87.0
0.0167,0.0,0.0,23.48,-87.0
0.0167,0.0,0.0,23.23,-87.0
0.0167,0.0,0.0,17.78,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0178,0.0,0.0472,21.39,-87.0
0.0346,0.0,0.0472,21.52,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.032,0.0195,0.0472,19.345,-89.0
0.0309,0.0118,0.0,22.97,-87.0
0.0167,0.004,0.0,21.92,-87.0
0.054,0.001,0.0,22.01,-87.0
0.0154,0.0,0.0,21.52,-87.0
0.0167,0.0,0.0,22.19,-87.0
0.0167,0.0,0.0,21.54,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.94,-87.0
0.0167,0.0,0.0,20.2,-87.0
0.0167,0.0,0.0,20.06,-88.0
0.0309,0.0,0.0472,22.5,-87.0
0.0167,0.0,0.0,20.69,-88.0
0.0167,0.0,0.0,21.55,-87.0
0.0167,0.038,0.0,22.16,-87.0
0.0167,0.013,0.0,21.5,-87.0
0.0167,0.005,0.0,21.685,-87.0
0.0167,0.002,0.0,22.12,-87.0
0.0167,0.001,0.0,23.0,-87.0
0.0178,0.0,0.0472,22.465,-87.0
0.0167,0.0,0.0,22.13,-87.0
0.0309,0.0,0.0472,17.74,-87.0
0.0309,0.0,0.0,22.71,-87.0
0.0309,0.0,0.0472,21.77,-87.0
0.0167,0.0,0.0,21.6,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0154,0.0,0.0,15.9,-89.0
0.0167,0.0,0.0,22.285,-87.0
0.0167,0.0,0.0,23.335,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.655,-87.0
31.2888,0.0,52.7641,19.795,-87.337
0.0167,0.0,0.0,23.425,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,21.295,-87.0
0.0215,0.0,0.0,17.725,-87.0
0.0346,0.038,0.0,19.565,-87.0
0.0167,0.014,0.0,22.13,-87.0
0.0167,0.005,0.0,21.5,-87.0
1.9045,0.001,0.0472,20.645,-89.0
0.0167,0.0,0.0,20.96,-87.0
0.1545,0.0,0.0472,22.535,-87.0
0.0167,0.0,0.0,21.5,-87.0
0.0333,0.0,0.0472,22.12,-87.0
0.0167,0.0,0.0,22.925,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,16.825,-87.0
0.0167,0.0,0.0,21.74,-87.0
0.0167,0.017,0.0,20.06,-89.0
0.0167,0.006,0.0,21.73,-87.0
0.0346,0.002,0.0472,21.775,-87.0
0.0167,0.001,0.0,22.605,-87.0
0.0167,0.0,0.0,21.86,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,22.0,-87.0
0.0167,0.0,0.0,21.58,-87.0
0.0167,0.0,0.0,21.765,-87.0
0.0167,0.0,0.0,22.38,-87.0
0.0167,0.0,0.0,21.625,-87.0
0.0167,0.0,0.0,21.26,-87.0
0.0309,0.0,0.0,21.0,-87.0
0.0309,0.0,0.0472,19.31,-87.0
0.0167,0.0,0.0,21.5,-87.0
0.0167,0.0,0.0,22.135,-88.72
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.66,-87.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,22.68,-87.0
0.0346,0.0,0.0,21.815,-87.0
0.0154,0.0,0.0,21.005,-87.0
0.0167,0.0,0.0,20.72,-89.0
0.0167,0.0,0.0,22.5,-87.0
0.0154,0.0,0.0,18.48,-88.0
0.0167,0.0,0.0,22.5,-87.0
0.0167,0.0,0.0,21.07,-87.0
0.0154,0.0,0.0,20.76,-87.0
0.0167,0.0,0.0,23.0,-87.0
0.0167,0.0,0.0,21.21,-87.0
0.0167,0.0,0.0,21.88,-87.0
0.0167,0.0,0.0,18.265,-89.0
0.0167,0.0,0.0,21.5,-87.0
0.0167,0.0,0.0,21.725,-88.0
0.0167,0.0,0.0,22.5,-87.0
0.0346,0.0,0.0,22.785,-87.0
0.0167,0.0,0.0,22.5,-87.0
